word	len	pts	n	nCur	fieldRate	myRate	myRateCur	strongRate	topQRate	reachClass	share_freeCur	share_dropTerminalCur	share_cellmateCur	hookStem	cellmateOf	observedHost	family	qCur	gainPerGameCur	gainPerGameAll	dead	everAccepted
SEITANS	7	1800	70	14	0.0071429	0	0	0.052632	0	free	0.78571	0	0	TAN		TANS	TAN	0.53293	7.8035	7.243	False	True
HARTENS	7	1800	57	14	0.04386	0	0	0.3	0.11111	free	0.78571	0	0	TEN		TENS	TEN	0.53293	7.8035	7.3674	False	True
SOREDIA	7	1800	53	14	0.009434	0	0	0	0	free	0.78571	0	0			REDIA	REDIA	0.53293	7.8035	6.3523	False	True
SLARTED	7	1800	52	13	0.0096154	0	0	0	0	free	0.84615	0	0	LAR		LAR	LAR	0.57292	7.7899	6.0151	False	True
ENTRAIN	7	1800	57	13	0.017544	0	0	0.16667	0.076923	free	0.84615	0	0	TRAIN		TRAIN	TRAIN	0.57292	7.7899	9.0373	False	True
RESAW	5	800	133	38	0.026316	0.015038	0	0.043478	0.054054	free	0.57895	0	0.23684		WARES,WEARS,SWEAR	RES	RES	0.44092	7.7885	6.3709	False	True
AMORT	5	800	114	34	0.026316	0.0087719	0	0	0.032258	free	0.67647	0	0	MOR		MOR	MOR	0.49203	7.7764	7.0298	False	True
ARECA	5	800	161	34	0	0	0	0	0	free	0.67647	0	0	ARE		ARE	ARE	0.49203	7.7764	9.9081	True	False
TARSEAL	7	1800	56	12	0	0	0	0	0	free	0.91667	0	0	SEAL		TAR	SEAL	0.61959	7.7763	9.201	True	False
SEARATS	7	1800	80	12	0	0	0	0	0	free	0.91667	0	0	SEAR		SEAR	SEAR	0.61959	7.7763	13.454	True	False
SERAILS	7	1800	51	12	0.068627	0	0	0.33333	0.15	free	0.91667	0	0	RAILS	SAILERS	RAILS	RAILS	0.61959	7.7763	7.8454	False	True
ASTERID	7	1800	89	12	0.044944	0	0	0.17647	0.15625	free	0.91667	0	0	RID		RID	RID	0.61959	7.7763	10.131	False	True
RONEO	5	800	148	33	0.0067568	0	0	0	0	free	0.69697	0	0	RONE		RONE	RONE	0.50632	7.767	8.7836	False	True
IMARETS	7	1800	67	11	0.029851	0	0	0.058824	0	free	1	0	0	MARE		ARETS	MARE	0.67473	7.7627	10.74	False	True
SPAREST	7	1800	52	11	0.057692	0.019231	0	0.15385	0.05	free	1	0	0	SPARES	PASTERS	SPARES	SPARES	0.67473	7.7627	8.6015	False	True
SHOAT	5	800	113	28	0.053097	0.044248	0.071429	0.11765	0.05	free	0.92857	0	0	SHO		SHO	SHO	0.66782	7.7625	7.9084	False	True
SERIC	5	800	282	67	0.0088652	0	0	0.046512	0.011111	cellmate	0.28358	0	0.43284		ICERS,RICES	SER	SER	0.24894	7.7533	8.4672	False	True
SNATH	5	800	214	55	0.011682	0.0046729	0	0	0.03125	free	0.4	0	0.054545		HANTS	NAT	NAT	0.30314	7.7502	5.2277	False	True
SEPAL	5	800	135	37	0.014815	0.022222	0	0	0	free	0.59459	0	0.21622	PAL	PALES,PEALS	PAL	PAL	0.45036	7.7459	6.8185	False	True
IMARI	5	800	97	29	0	0	0	0	0	free	0.7931	0	0	MAR		MAR	MAR	0.57336	7.7292	6.5558	True	False
ALTAR	5	800	142	29	0.049296	0	0	0.12	0.15385	free	0.7931	0	0	TAR		TAR	TAR	0.57336	7.7292	8.6135	False	True
AHING	5	800	89	29	0.005618	0.011236	0	0	0	free	0.7931	0	0	HING		HING	HING	0.57336	7.7292	5.4869	False	True
RELATA	6	1400	103	21	0.0097087	0.0097087	0.047619	0	0	free	0.71429	0	0	LAT		LAT	LAT	0.4994	7.7179	9.1427	False	True
HOSTEL	6	1400	72	20	0.0625	0.013889	0.05	0.071429	0.11111	free	0.75	0	0	HOS		HOST	HOS	0.52412	7.7138	6.9387	False	True
COTAN	5	800	125	27	0.008	0	0	0.047619	0.027778	free	0.85185	0	0	COT		COT	COT	0.61432	7.7103	8.4966	False	True
DECANS	6	1400	52	17	0.096154	0.11538	0.058824	0.14286	0.1	free	0.88235	0	0	CAN		CAN	CAN	0.61573	7.7015	5.2584	False	True
CANSO	5	800	100	26	0	0	0	0	0	free	0.88462	0	0	CAN		CAN	CAN	0.63717	7.7008	7.1883	False	False
RUTINS	6	1400	55	16	0.036364	0.036364	0.0625	0.125	0	free	0.9375	0	0	TIN		TINS	TIN	0.6539	7.6974	6.3181	False	True
RANIDS	6	1400	71	16	0.028169	0.028169	0.0625	0.090909	0	free	0.9375	0	0	RAN		RAN	RAN	0.6539	7.6974	7.964	False	True
DOSHA	5	800	67	25	0.0074627	0	0	0	0.037037	free	0.92	0	0	DOS		SHA	DOS	0.66184	7.6914	4.6887	False	True
TENNO	5	800	128	38	0.066406	0	0	0.28	0.13333	free	0.57895	0	0.15789	TEN	TONNE	TEN	TEN	0.43529	7.689	6.7323	False	True
BASEN	5	800	100	24	0.035	0.02	0	0	0.030303	free	0.95833	0	0	BAS		BASE	BAS	0.68857	7.6819	6.7454	False	True
BRAES	5	800	141	37	0.067376	0.06383	0.054054	0.1	0.10638	free	0.67568	0	0.10811	BRA	BEARS,BARES	BRA	BRA	0.49919	7.656	6.0733	False	True
RADON	5	800	119	35	0.02521	0.0084034	0.028571	0	0.032258	free	0.68571	0	0	DON		RAD	DON	0.49848	7.6452	6.8848	False	True
THEIR	5	800	189	50	0.037037	0.015873	0	0	0.037037	free	0.44	0	0			THE	THE	0.32714	7.6035	6.7499	False	True
ESCOT	5	800	134	37	0.011194	0.014925	0	0	0.02439	free	0.59459	0	0.081081	COT	COTES,COSTE	COT	COT	0.44072	7.5801	7.1757	False	True
TIDAL	5	800	127	44	0.035433	0.023622	0	0	0.026316	free	0.5	0	0			TID	TID	0.36898	7.5468	5.8967	False	True
MORAE	5	800	134	37	0.048507	0.037313	0.054054	0.055556	0.058824	free	0.67568	0	0	MOR		MOR	MOR	0.49148	7.5234	8.0345	False	True
MESON	5	800	111	34	0.009009	0	0	0	0	free	0.64706	0	0.029412			SON	SON	0.47362	7.4854	6.1505	False	True
ASTUN	5	800	110	29	0	0	0	0	0	free	0.75862	0	0.068966	TUN		TUN	TUN	0.55423	7.4714	5.9758	False	False
CAIRD	5	800	96	36	0.015625	0.010417	0	0	0	free	0.61111	0	0			AIR	AIR	0.44646	7.4712	3.4935	False	True
INGATES	7	1800	56	16	0.044643	0.035714	0.0625	0.066667	0	free	0.75	0	0.0625	GATE	SEATING,EASTING	GATES	GATE	0.50848	7.4633	6.8496	False	True
TERSER	6	1400	160	36	0.0125	0	0	0.051282	0.032258	free	0.36111	0	0.16667			SER	SER	0.25485	7.4632	10.206	False	True
NORIAS	6	1400	101	34	0	0	0	0	0	free	0.38235	0	0			NOR	NOR	0.26966	7.4583	5.805	False	False
WREST	5	800	113	33	0.035398	0	0	0.055556	0.14286	free	0.66667	0	0	REST		REST	REST	0.48519	7.4428	6.2252	False	True
ONESIE	6	1400	121	30	0.0041322	0.0082645	0	0	0	free	0.43333	0	0			ONES	ONES	0.30494	7.442	5.9002	False	True
INANES	6	1400	122	30	0.069672	0	0	0.083333	0.19355	free	0.43333	0	0			ANES	ANES	0.30494	7.442	6.0973	False	True
MARON	5	800	117	28	0.068376	0.059829	0.071429	0.10526	0.075	free	0.89286	0	0	MAR		MAR	MAR	0.64292	7.4383	6.9974	False	True
DENIER	6	1400	115	29	0.082609	0.026087	0	0.20588	0.25926	free	0.44828	0	0.10345	DEN		DEN	DEN	0.31522	7.4363	7.4021	False	True
DENARI	6	1400	147	29	0.013605	0	0	0.13793	0.066667	free	0.44828	0	0.2069	DEN	RAINED	DEN	DEN	0.31515	7.4346	9.2432	False	True
SISAL	5	800	123	32	0.004065	0	0	0	0	free	0.6875	0	0	SAL	SAILS	SAL	SAL	0.49972	7.4334	7.3349	False	True
PESETA	6	1400	72	26	0	0	0	0	0	free	0.5	0	0			PES	PES	0.35109	7.4257	4.8255	False	False
AIDOS	5	800	103	31	0	0	0	0	0	free	0.70968	0	0	AID		AID	AID	0.51519	7.4239	5.9438	False	False
REROSE	6	1400	85	24	0	0	0	0	0	free	0.54167	0	0	ROSE		ROSE	ROSE	0.37993	7.4175	5.2459	False	False
DETEST	6	1400	84	23	0.02381	0.035714	0	0.043478	0.043478	free	0.56522	0	0			TEST	TEST	0.39623	7.4134	6.2862	False	True
RETEMS	6	1400	62	23	0.056452	0.016129	0	0.10526	0.16667	free	0.56522	0	0.086957			RETE	RETE	0.39617	7.4123	4.6186	False	True
IRISED	6	1400	73	22	0.020548	0	0	0	0	free	0.59091	0	0			RISE	RISE	0.41401	7.4093	5.7775	False	True
SANTOL	6	1400	58	22	0	0	0	0	0	free	0.59091	0	0	SAN		SANT	SAN	0.41401	7.4093	4.8118	False	False
NATRON	6	1400	86	22	0.005814	0	0	0	0	free	0.59091	0	0			TRON	TRON	0.41401	7.4093	5.6544	False	True
RESOW	5	800	97	37	0.061856	0.020619	0.027027	0.16667	0.10345	free	0.62162	0	0.054054		WORSE	RES	RES	0.45764	7.4062	4.699	False	True
ILEAC	5	800	116	29	0.0043103	0	0	0.058824	0.027027	free	0.75862	0	0	LEA		LEA	LEA	0.54931	7.405	7.2248	False	True
ETAPE	5	800	147	29	0.02381	0	0	0.035714	0.10638	free	0.75862	0	0	TAPE		TAPE	TAPE	0.54931	7.405	9.0778	False	True
YRENT	5	800	85	29	0	0	0	0	0	free	0.75862	0	0	RENT		RENT	RENT	0.54931	7.405	5.1207	True	False
PIERST	6	1400	88	20	0.0056818	0	0	0	0	free	0.65	0	0			PIERS	PIERS	0.45491	7.4012	6.1991	False	True
DENIMS	6	1400	55	20	0.036364	0	0	0.066667	0	free	0.65	0	0	DEN		DEN	DEN	0.45491	7.4012	4.1296	False	True
CENTAS	6	1400	79	20	0.025316	0	0	0.090909	0.13333	free	0.65	0	0.05	TAS		CENT	TAS	0.45487	7.4006	7.5492	False	True
CASERN	6	1400	69	20	0.014493	0	0	0.083333	0.043478	free	0.65	0	0.1		CANERS	CASE	CASE	0.45484	7.4001	5.9087	False	True
SORELS	6	1400	91	19	0.06044	0.010989	0	0.2	0.066667	free	0.68421	0	0		SOLERS,LOSERS	SORE	SORE	0.47859	7.3971	7.3647	False	True
EPRISE	6	1400	72	19	0	0	0	0	0	free	0.68421	0	0			PRISE	PRISE	0.47859	7.3971	5.3689	True	False
RESOLD	6	1400	66	19	0.068182	0.015152	0	0.076923	0.125	free	0.68421	0	0	SOL	SOLDER	SOLD	SOL	0.47859	7.3971	7.0686	False	True
INHERE	6	1400	52	19	0	0	0	0	0	free	0.68421	0	0	HERE		HERE	HERE	0.47859	7.3971	5.0775	True	False
TONISH	6	1400	76	19	0.0065789	0	0	0	0	free	0.68421	0	0	TON		TON	TON	0.47859	7.3971	7.2747	False	True
LORIS	5	800	179	43	0.0083799	0.0055866	0.023256	0	0	free	0.53488	0	0	LOR		LOR	LOR	0.3933	7.3966	7.7112	False	True
OSCAR	5	800	99	28	0	0	0	0	0	free	0.78571	0	0	SCAR		SCAR	SCAR	0.56821	7.3956	6.9514	True	False
DONSIE	6	1400	64	18	0	0	0	0	0	free	0.72222	0	0	DON		DON	DON	0.5049	7.393	6.312	False	False
UREDIA	6	1400	57	18	0	0	0	0	0	free	0.72222	0	0			RED	RED	0.5049	7.393	4.5391	True	False
TESTIS	6	1400	112	18	0.03125	0.017857	0	0.074074	0	free	0.72222	0	0			TEST	TEST	0.5049	7.393	11.944	False	True
SOMITE	6	1400	60	18	0	0	0	0	0	free	0.72222	0	0	MITE		MITE	MITE	0.5049	7.393	6.4439	False	False
TANTOS	6	1400	78	18	0.025641	0	0	0.076923	0.045455	free	0.72222	0	0	TAN		TAN	TAN	0.5049	7.393	8.4993	False	True
ANEATH	6	1400	69	18	0	0	0	0	0	free	0.72222	0	0			EAT	EAT	0.5049	7.393	5.9094	False	False
TEPAS	5	800	174	32	0.017241	0.011494	0.03125	0.034483	0.052632	free	0.71875	0	0.09375	PAS	PEATS,TAPES,PATES,PASTE	PAS	PAS	0.5282	7.3922	9.5926	False	True
TONLET	6	1400	53	17	0.009434	0	0	0	0	free	0.76471	0	0	TON		TON	TON	0.5343	7.3889	5.7578	False	True
AORTAS	6	1400	87	17	0	0	0	0	0	free	0.76471	0	0	TAS		TAS	TAS	0.5343	7.3889	8.1006	True	False
IDEATE	6	1400	94	17	0.026596	0	0	0.15789	0	free	0.76471	0	0			EAT	EAT	0.5343	7.3889	8.3792	False	True
ATONIA	6	1400	61	17	0.0081967	0	0	0	0.076923	free	0.76471	0	0	TON		TON	TON	0.5343	7.3889	5.4939	False	True
SARDEL	6	1400	92	17	0	0	0	0	0	free	0.76471	0	0			SAR	SAR	0.5343	7.3889	6.8827	False	False
AEDINE	6	1400	83	17	0	0	0	0	0	free	0.76471	0	0	DINE		DINE	DINE	0.5343	7.3889	8.5042	True	False
URENAS	6	1400	76	17	0	0	0	0	0	free	0.76471	0	0	REN		REN	REN	0.5343	7.3889	8.2256	True	False
ROTLS	5	800	139	48	0.086331	0.14388	0.125	0	0.029412	free	0.625	0	0	ROT		ROT	ROT	0.45614	7.3886	4.8777	False	True
ELAPSE	6	1400	52	17	0.028846	0.019231	0	0.11111	0	free	0.76471	0	0.058824			LAPSE	LAPSE	0.53426	7.3884	4.2015	False	True
FRATI	5	800	92	27	0.032609	0.01087	0	0.15385	0.034483	free	0.81481	0	0	RAT		FRAT	RAT	0.5885	7.3862	5.572	False	True
PESANT	6	1400	62	16	0	0	0	0	0	free	0.8125	0	0	SAN		SANT	SAN	0.56738	7.3848	6.7174	True	False
SOIREE	6	1400	51	16	0.0098039	0	0	0.1	0	free	0.8125	0	0	REE		REE	REE	0.56738	7.3848	6.0275	False	True
LATRIA	6	1400	73	16	0	0	0	0	0	free	0.8125	0	0	LAT		LAT	LAT	0.56738	7.3848	7.1359	True	False
MOTSER	6	1400	88	16	0.022727	0	0	0.083333	0.13043	free	0.8125	0	0	MOT		MOT	MOT	0.56738	7.3848	10.139	False	True
REASTY	6	1400	59	16	0.059322	0.067797	0	0.4	0.047619	free	0.8125	0	0.0625	REAST	STAYER	REAST	REAST	0.56734	7.3843	5.9294	False	True
SALTOS	6	1400	56	15	0.017857	0	0	0	0.05	free	0.86667	0	0	SALT		SALT	SALT	0.60487	7.3808	6.3041	False	True
INTONE	6	1400	66	15	0.030303	0	0	0.125	0.090909	free	0.86667	0	0	TONE		TONE	TONE	0.60487	7.3808	8.2158	False	True
LARIAT	6	1400	69	15	0	0	0	0	0	free	0.86667	0	0	LAR		LAR	LAR	0.60487	7.3808	7.6754	True	False
NESHER	6	1400	78	15	0.019231	0	0	0	0	free	0.86667	0	0	SHE		SHE	SHE	0.60487	7.3808	8.771	False	True
CADRES	6	1400	60	14	0.083333	0	0	0.35714	0.1875	free	0.92857	0	0		SCARED	CAD	CAD	0.64772	7.3767	6.5793	False	True
AREPAS	6	1400	69	14	0.0072464	0.014493	0	0	0	free	0.92857	0	0	ARE		ARE	ARE	0.64772	7.3767	7.3432	False	True
MARAES	6	1400	53	14	0.018868	0	0	0.16667	0	free	0.92857	0	0	MAR		MAR	MAR	0.64772	7.3767	5.6219	False	True
BITSER	6	1400	68	14	0.029412	0.014706	0	0	0	free	0.92857	0	0	BIT	BITERS	BIT	BIT	0.64772	7.3767	8.0215	False	True
UNSEAT	6	1400	64	14	0.0078125	0	0	0	0	free	0.92857	0	0	SEA		SEAT	SEA	0.64772	7.3767	7.5346	False	True
CORTIN	6	1400	52	13	0.038462	0	0	0	0.125	free	1	0	0	COR		COR	COR	0.69716	7.3726	6.8435	False	True
RANGIS	6	1400	61	13	0.07377	0.04918	0	0.16667	0.045455	free	1	0	0	RANG	GRAINS	RANG	RANG	0.69716	7.3726	6.6707	False	True
ROTINI	6	1400	56	13	0	0	0	0	0	free	1	0	0	ROT		ROT	ROT	0.69716	7.3726	7.3909	False	False
HOSTAS	6	1400	51	13	0.029412	0.019608	0	0	0	free	1	0	0	HOS	HOASTS	HOST	HOS	0.69716	7.3726	6.2387	False	True
TONGA	5	800	79	25	0.075949	0.037975	0	0	0.14815	free	0.88	0	0	TONG		TONG	TONG	0.63395	7.3673	5.2398	False	True
PANEL	5	800	89	25	0.061798	0	0	0.13333	0.125	free	0.88	0	0	PANE	PLANE	PANE	PANE	0.63395	7.3673	5.9981	False	True
MARAE	5	800	99	25	0.010101	0	0	0.066667	0	free	0.88	0	0	MAR		MAR	MAR	0.63395	7.3673	6.4822	False	True
LOOED	5	800	61	24	0.032787	0	0	0.11111	0	free	0.91667	0	0	LOO		LOO	LOO	0.65952	7.3578	4.1356	False	True
TATAR	5	800	151	23	0.0099338	0	0	0	0	free	0.95652	0	0	TAT		TAT	TAT	0.68731	7.3484	11.371	False	True
ANISE	5	800	547	123	0.04479	0.018282	0.04065	0.058824	0.036496	free	0.20325	0	0.097561			NIS	NIS	0.16901	7.3393	8.713	False	True
THOLE	5	800	100	31	0.085	0.05	0.032258	0	0.16279	free	0.74194	0	0	HOLE		HOLE	HOLE	0.53768	7.2832	5.2198	False	True
EISEL	5	800	247	50	0	0	0	0	0	free	0.42	0	0			SEL	SEL	0.31319	7.2793	7.8362	True	False
RUTIN	5	800	115	30	0.043478	0.043478	0.033333	0.074074	0	free	0.76667	0	0	TIN		RUT	TIN	0.55492	7.2738	7.0527	False	True
SUTOR	5	800	111	30	0.0045045	0	0	0	0.025	free	0.7	0	0.16667	TOR	STOUR,TOURS,ROUTS,ROUST	TOR	TOR	0.52033	7.2562	6.5975	False	True
OLENT	5	800	183	47	0.0054645	0	0	0	0.032258	free	0.44681	0	0			LENT	LENT	0.33189	7.251	6.439	False	True
POTIN	5	800	94	26	0.090426	0.053191	0.038462	0.25	0.14815	free	0.88462	0	0	POT		POT	POT	0.63717	7.236	6.1526	False	True
GORSE	5	800	126	40	0.039683	0.02381	0.05	0	0	free	0.6	0	0		GORES	GOR	GOR	0.43871	7.2276	5.6056	False	True
HOTEL	5	800	129	37	0.085271	0.046512	0.054054	0.16	0.10204	free	0.64865	0	0			HOTE	HOTE	0.47263	7.1992	6.5815	False	True
SENGI	5	800	198	53	0	0	0	0	0	free	0.37736	0	0.11321		SINGE	SEN	SEN	0.29153	7.1825	6.188	False	False
HILAR	5	800	122	39	0.0040984	0	0	0	0.027027	free	0.53846	0	0	LAR		LAR	LAR	0.3958	7.1754	5.8307	False	True
NIDAL	5	800	126	39	0	0	0	0	0	free	0.53846	0	0			NID	NID	0.3958	7.1754	5.7616	True	False
DESERT	6	1400	134	26	0.033582	0.029851	0.038462	0.032258	0.047619	free	0.53846	0	0.11538			SER	SER	0.37763	7.1736	5.8905	False	True
ARTISTE	7	1800	82	18	0.012195	0	0	0.0625	0	free	0.55556	0	0			ART	ART	0.38062	7.1657	7.7767	False	True
GONIA	5	800	97	37	0.0051546	0	0	0	0.034483	free	0.56757	0	0	GON		GON	GON	0.41609	7.1565	4.366	False	True
POTAES	6	1400	71	21	0.0070423	0.014085	0.047619	0	0	free	0.66667	0	0	POT		POT	POT	0.46644	7.1548	6.8018	False	True
UNSET	5	800	174	49	0.054598	0	0	0.13043	0.096154	free	0.40816	0	0.12245		TUNES	SET	SET	0.31367	7.1447	5.9529	False	True
REDEAR	6	1400	70	18	0.042857	0.014286	0.055556	0.2	0.11765	free	0.77778	0	0	DEAR	READER	DEAR	DEAR	0.54335	7.1426	7.6155	False	True
CREDIT	6	1400	51	18	0.039216	0.039216	0.055556	0	0.071429	free	0.77778	0	0			DIT	DIT	0.54335	7.1426	4.1406	False	True
CRONET	6	1400	68	17	0.066176	0.029412	0.058824	0.42857	0.125	free	0.82353	0	0	CRONE		CRONE	CRONE	0.57501	7.1385	7.2818	False	True
FRENA	5	800	109	35	0	0	0	0	0	free	0.6	0	0	REN		REN	REN	0.43871	7.1376	6.0357	True	False
TONIC	5	800	113	35	0.053097	0.026549	0	0	0	free	0.6	0	0	TON		TON	TON	0.43871	7.1376	6.334	False	True
HASTA	5	800	163	35	0.015337	0	0	0.026316	0.032258	free	0.6	0	0	HAST		HAST	HAST	0.43871	7.1376	8.8178	False	True
RACON	5	800	112	35	0.022321	0	0	0.2	0.032258	free	0.6	0	0	CON		CON	CON	0.43871	7.1376	5.6515	False	True
ALANE	5	800	155	35	0.035484	0	0	0.090909	0.13636	free	0.6	0	0			LANE	LANE	0.43871	7.1376	8.0175	False	True
OPINES	6	1400	59	16	0.076271	0.033898	0.0625	0.28571	0.1875	free	0.875	0	0	PINES		PINES	PINES	0.61064	7.1344	6.322	False	True
SANTOS	6	1400	63	16	0.047619	0.015873	0.0625	0	0.36364	free	0.875	0	0	SAN		SANT	SAN	0.61064	7.1344	6.3864	False	True
SAROS	5	800	253	50	0.0098814	0	0	0.04	0.042857	free	0.4	0	0.1			SAR	SAR	0.30638	7.121	10.324	False	True
PITAS	5	800	115	28	0.082609	0.052174	0.071429	0.052632	0.097561	free	0.85714	0	0	TAS		PIT	TAS	0.61801	7.1142	6.8624	False	True
AMEER	5	800	103	29	0.0048544	0	0	0.045455	0	free	0.72414	0	0.034483	MEE	MEARE,REAME	MEER	MEE	0.52773	7.1141	4.3371	False	True
TESSERA	7	1800	57	14	0	0	0	0	0	free	0.71429	0	0		EASTERS,SEATERS,STEARES,TEASERS	TES	TES	0.48566	7.1114	7.0236	False	False
INEARTH	7	1800	50	14	0	0	0	0	0	free	0.71429	0	0	EAR		NEAR	EAR	0.48566	7.1114	5.8415	True	False
ERASION	7	1800	62	14	0.024194	0.016129	0	0	0	free	0.71429	0	0	RAS		RAS	RAS	0.48566	7.1114	6.7974	False	True
GATOR	5	800	99	27	0.050505	0.040404	0.074074	0.055556	0.05	free	0.88889	0	0	GAT		GAT	GAT	0.64015	7.1047	6.1277	False	True
AMRIT	5	800	102	31	0	0	0	0	0	free	0.67742	0	0	RIT		RIT	RIT	0.49269	7.0998	4.4556	True	False
ASTRIDE	7	1800	52	13	0.019231	0	0	0.22222	0.11111	free	0.76923	0	0	RIDE		STRIDE	RIDE	0.52202	7.0978	6.1755	False	True
RAMEE	5	800	90	27	0.016667	0	0	0.15385	0.05	free	0.77778	0	0.037037	MEE	MEARE,REAME	RAM	MEE	0.56531	7.0952	5.533	False	True
TASSO	5	800	117	30	0.017094	0	0	0.076923	0.030303	free	0.7	0	0	TAS		TAS	TAS	0.50844	7.0904	7.1488	False	True
INGAN	5	800	96	30	0	0	0	0	0	free	0.7	0	0	GAN		GAN	GAN	0.50844	7.0904	4.833	False	False
ADORN	5	800	84	30	0.083333	0	0	0.2	0.1875	free	0.7	0	0	DOR		DOR	DOR	0.50844	7.0904	5.1185	False	True
NETOP	5	800	116	30	0	0	0	0	0	free	0.7	0	0			NET	NET	0.50844	7.0904	6.4427	True	False
IDEATES	7	1800	52	12	0.038462	0	0	0.125	0	free	0.83333	0	0			EAT	EAT	0.56444	7.0842	7.017	False	True
SENATES	7	1800	82	12	0.097561	0	0	0.3125	0.10526	free	0.83333	0	0			SEN	SEN	0.56444	7.0842	10.786	False	True
TARSIER	7	1800	69	12	0	0	0	0	0	free	0.83333	0	0	TAR		TAR	TAR	0.56444	7.0842	9.4106	False	False
SINUS	5	800	70	25	0.021429	0.014286	0	0	0.055556	free	0.84	0	0.04	SIN		SIN	SIN	0.60891	7.0763	4.3567	False	True
WARST	5	800	85	25	0.0058824	0	0	0	0	free	0.84	0	0.04	WAR		WAR	WAR	0.60891	7.0763	6.005	False	True
ISATINE	7	1800	53	11	0	0	0	0	0	free	0.90909	0	0	TINE		TINE	TINE	0.61457	7.0706	8.5232	True	False
CINEAST	7	1800	52	11	0	0	0	0	0	free	0.90909	0	0	EAST		CINE	EAST	0.61457	7.0706	6.683	True	False
SMALT	5	800	82	27	0.042683	0	0	0.15385	0.125	free	0.77778	0	0	MAL		MALT	MAL	0.56267	7.062	5.3485	False	True
CRENA	5	800	173	40	0.017341	0	0	0.038462	0	free	0.5	0	0.15	REN	CANER	REN	REN	0.37968	7.0597	7.6347	False	True
LATENTS	7	1800	57	10	0.061404	0.035088	0	0.23077	0.058824	free	1	0	0	TENTS		TENTS	TENTS	0.67473	7.057	8.6996	False	True
RESTIER	7	1800	70	10	0.071429	0.028571	0	0.25	0.16667	free	1	0	0	REST		REST	REST	0.67473	7.057	9.7441	False	True
TESTERN	7	1800	53	10	0.04717	0	0	0.15385	0.17647	free	1	0	0	TESTER	NETTERS,TENTERS	TESTER	TESTER	0.67473	7.057	8.0189	False	True
DALIS	5	800	159	34	0.04717	0.031447	0.029412	0	0.056604	free	0.64706	0	0.058824			DAL	DAL	0.47572	7.0538	8.3359	False	True
EHING	5	800	87	25	0.0057471	0	0	0	0.033333	free	0.84	0	0	HING	HINGE	HING	HING	0.60606	7.0431	5.6727	False	True
TETHS	5	800	140	35	0.075	0.085714	0.085714	0.1	0.058824	free	0.71429	0	0			TET	TET	0.5184	7.0396	5.3862	False	True
TIARS	5	800	455	108	0.079121	0.096703	0.11111	0.014493	0.06422	free	0.30556	0	0.25			ARS	ARS	0.25122	7.0341	7.7348	False	True
PAROL	5	800	90	30	0.072222	0.1	0.1	0.1875	0.058824	free	0.83333	0	0.033333	PAR		PAR	PAR	0.60379	7.0255	4.9128	False	True
MARID	5	800	90	22	0.016667	0.011111	0	0	0	free	0.95455	0	0	MAR		MAR	MAR	0.68593	7.0148	6.4277	False	True
METRO	5	800	163	51	0.076687	0.08589	0.039216	0.10714	0.075	free	0.45098	0	0			MET	MET	0.3348	7.0074	5.0579	False	True
ETNAS	5	800	496	121	0.010081	0	0	0.047619	0.016807	cellmate	0.099174	0	0.4876			NAS	NAS	0.12426	6.9893	7.4525	False	True
INNED	5	800	118	34	0.084746	0.042373	0	0.20833	0.066667	free	0.44118	0.20588	0			INN	INN	0.44157	6.9789	5.3283	False	True
ROESTI	6	1400	209	53	0.0023923	0	0	0.030303	0	free	0.22642	0	0.018868			ROES	ROES	0.16172	6.9723	6.7257	False	True
YORES	5	800	105	31	0.052381	0.047619	0.032258	0.095238	0.10256	free	0.70968	0	0			ORES	ORES	0.51519	6.9591	5.7004	False	True
SLAID	5	800	155	43	0.025806	0.012903	0.023256	0	0.041667	free	0.48837	0	0.13953	AID		AID	AID	0.37082	6.9473	6.1545	False	True
CADRE	5	800	117	35	0.081197	0.025641	0.057143	0.27273	0.14706	free	0.65714	0	0.057143			CAD	CAD	0.48263	6.9225	4.7968	False	True
LATHI	5	800	109	27	0.050459	0.0091743	0.037037	0.058824	0.081081	free	0.81481	0	0	LAT		LATH	LAT	0.5885	6.9213	6.7056	False	True
TRIENS	6	1400	205	41	0.019512	0	0	0.15625	0.017857	cellmate	0.29268	0	0.34146		INTERS,TRINES,NITERS,SINTER	TRIE	TRIE	0.20737	6.9162	6.7127	False	True
ABETS	5	800	115	38	0.021739	0.0086957	0	0	0	free	0.5	0	0.31579		BASTE,BEATS	BET	BET	0.3915	6.9156	4.5189	False	True
CHINO	5	800	64	25	0.046875	0.015625	0.04	0.16667	0.043478	free	0.88	0	0	CHIN		CHIN	CHIN	0.63395	6.9024	4.1787	False	True
DITAL	5	800	164	44	0.018293	0	0	0	0.021277	free	0.45455	0	0			DIT	DIT	0.33728	6.8985	6.0127	False	True
ELAND	5	800	156	40	0.028846	0	0	0.10345	0.078431	free	0.5	0	0.025	LAND	LANDE	LAND	LAND	0.37076	6.8939	8.0358	False	True
ORNATE	6	1400	172	33	0.031977	0.005814	0	0.068966	0.11111	free	0.36364	0	0.060606			NAT	NAT	0.25666	6.8901	8.9388	False	True
DROLE	5	800	136	36	0.029412	0	0	0.083333	0.066667	free	0.55556	0	0.055556	ROLE	OLDER	ROLE	ROLE	0.41168	6.8892	5.8164	False	True
