word	len	pts	n	nCur	fieldRate	myRate	myRateCur	strongRate	topQRate	reachClass	share_freeCur	share_dropTerminalCur	share_cellmateCur	hookStem	cellmateOf	observedHost	family	qCur	gainPerGameCur	gainPerGameAll	dead	everAccepted
PROIN	5	800	118	40	0.050847	0.025424	0.025	0.0625	0.14706	free	0.6	0	0			PRO	PRO	0.44653	4.7081	3.642	False	True
THENS	5	800	230	72	0.086957	0.056522	0.069444	0.078947	0.10938	free	0.40278	0	0			HENS	HENS	0.30341	4.7038	6.4014	False	True
GERENT	6	1400	56	14	0	0	0	0	0	free	0.92857	0	0	REN		RENT	REN	0.68614	4.694	5.0576	True	False
ASCON	5	800	102	35	0.004902	0.0098039	0.028571	0	0	free	0.68571	0	0	CON		CON	CON	0.50872	4.6926	3.7391	False	True
LOGIN	5	800	80	33	0.075	0.075	0.030303	0.076923	0.08	free	0.72727	0	0.030303			GIN	GIN	0.53897	4.6872	2.8253	False	True
SCREE	5	800	98	31	0.086735	0.030612	0.032258	0.052632	0.25	free	0.77419	0	0.032258	REE		REE	REE	0.57302	4.681	3.7812	False	True
DOSHA	5	800	69	29	0.014493	0.014493	0.034483	0	0	free	0.82759	0	0	SHA		DOS	SHA	0.61167	4.6739	3.7065	False	True
SLOTH	5	800	105	46	0.090476	0.066667	0.043478	0.13333	0.13889	free	0.54348	0	0	LOT		SLOT	LOT	0.40551	4.6502	3.6605	False	True
EGRETS	6	1400	85	26	0.011765	0.011765	0.038462	0.05	0.04	free	0.53846	0	0	RET		RETS	RET	0.40406	4.6449	5.0788	False	True
UNITED	6	1400	69	25	0.057971	0.014493	0.04	0.4	0.18182	free	0.56	0	0			NITE	NITE	0.41963	4.6378	3.476	False	True
RECOIN	6	1400	69	24	0.028986	0.028986	0.041667	0.1	0.033333	free	0.58333	0	0			REC	REC	0.43651	4.6306	3.4331	False	True
ABLEST	6	1400	82	24	0.085366	0.04878	0.041667	0.41667	0.19048	free	0.58333	0	0			ABLES	ABLES	0.43651	4.6306	4.6061	False	True
HERDEN	6	1400	75	23	0.02	0.026667	0.043478	0	0.043478	free	0.6087	0	0			DEN	DEN	0.45485	4.6234	5.2397	False	True
INGOTS	6	1400	58	23	0.017241	0.034483	0.043478	0	0	free	0.6087	0	0.043478			GOT	GOT	0.45471	4.6218	3.4066	False	True
BASTO	5	800	101	36	0.084158	0.069307	0.055556	0	0.17857	free	0.69444	0	0.027778	BAST	BOATS,BOAST	BAST	BAST	0.51514	4.6199	4.6212	False	True
HALOS	5	800	140	60	0.092857	0.064286	0.05	0.076923	0.066667	free	0.43333	0	0	LOS		LOS	LOS	0.32558	4.6171	3.0038	False	True
AINGA	5	800	132	51	0	0	0	0	0	free	0.43137	0	0			AIN	AIN	0.32416	4.6163	4.4355	True	False
UNTILE	6	1400	52	22	0.057692	0.019231	0.045455	0.15385	0.13333	free	0.63636	0	0	TILE		TILE	TILE	0.47485	4.6162	3.2132	False	True
CRARE	5	800	137	43	0.087912	0.087591	0.11628	0.11111	0.19355	free	0.67442	0	0.046512			RARE	RARE	0.50066	4.6153	4.9512	False	True
USHER	5	800	106	45	0.070755	0.056604	0.022222	0.10526	0.08	free	0.51111	0.022222	0			SHE	SHE	0.38945	4.6144	3.3449	False	True
GONIA	5	800	147	50	0.0034014	0.0068027	0	0	0	free	0.44	0	0	GON		GON	GON	0.33042	4.6132	5.1972	False	True
ATTAR	5	800	142	34	0.014085	0.021127	0.058824	0.04	0.028571	free	0.73529	0	0	TAR		TAR	TAR	0.5447	4.6129	5.5937	False	True
DIRECT	6	1400	63	21	0.0079365	0.015873	0.047619	0	0	free	0.66667	0	0			DIRE	DIRE	0.49676	4.609	4.4709	False	True
PHASE	5	800	119	43	0.058824	0.058824	0.023256	0	0.09375	free	0.53488	0.023256	0.023256		SHAPE	HAS	HAS	0.40712	4.609	3.4785	False	True
ANILS	5	800	275	100	0.027273	0.032727	0.05	0.020833	0	free	0.28	0	0.2			NIL	NIL	0.21488	4.6041	5.9765	False	True
REFITS	6	1400	56	20	0.089286	0.071429	0.05	0	0.17647	free	0.7	0	0	FIT		FITS	FIT	0.52087	4.6018	3.6533	False	True
SALTOS	6	1400	83	20	0.048193	0.060241	0.05	0	0.066667	free	0.7	0	0	SAL		SALT	SAL	0.52087	4.6018	6.2498	False	True
STAPH	5	800	108	46	0.013889	0	0	0	0.035714	free	0.47826	0	0.021739	TAP		STAP	TAP	0.35825	4.6016	4.0268	False	True
SISTA	5	800	253	79	0.023715	0.043478	0.050633	0	0	free	0.34177	0	0.012658			SIST	SIST	0.25918	4.6003	5.2532	False	True
SCORSE	6	1400	60	20	0.033333	0.033333	0.05	0.0625	0.066667	free	0.7	0	0.05	CORSE	CORSES	CORSE	CORSE	0.52071	4.6003	4.3081	False	True
DRICES	6	1400	57	20	0.035088	0.035088	0.05	0	0	free	0.7	0	0.05	ICES		RICES	ICES	0.52071	4.6003	4.0776	False	True
OUSEL	5	800	128	44	0.0078125	0.0078125	0	0	0.027778	free	0.5	0	0.090909		LOUSE	OUS	OUS	0.37422	4.5977	4.2816	False	True
THORN	5	800	127	45	0.066929	0.015748	0	0.2381	0.10811	free	0.48889	0	0			HORN	HORN	0.3659	4.5977	3.4181	False	True
SEWIN	5	800	99	37	0.060606	0.070707	0.13514	0	0.035714	free	0.78378	0	0	WIN	WINES	WIN	WIN	0.57989	4.595	4.2329	False	True
PENIES	6	1400	56	19	0.053571	0.053571	0.052632	0.2	0	free	0.73684	0	0	PEN		PEN	PEN	0.54751	4.5946	4.257	False	True
INTEND	6	1400	63	19	0.015873	0.015873	0.052632	0	0.05	free	0.73684	0	0.10526		TINNED	TEND	TEND	0.54717	4.5915	4.9166	False	True
MORIAS	6	1400	61	18	0.016393	0.016393	0.055556	0	0	free	0.77778	0	0	MOR		MOR	MOR	0.57711	4.5875	5.0266	False	True
MASTIC	6	1400	53	18	0.037736	0.056604	0.055556	0	0	free	0.77778	0	0	MAST		MAST	MAST	0.57711	4.5875	4.6984	False	True
NEPER	5	800	98	39	0.010204	0.010204	0	0	0	free	0.5641	0	0			PER	PER	0.42048	4.579	3.2853	False	True
CLARO	5	800	106	37	0.014151	0	0	0	0.074074	free	0.59459	0	0.027027	LAR		LAR	LAR	0.44268	4.5736	3.9611	False	True
PADRES	6	1400	59	16	0.050847	0.050847	0.0625	0.083333	0.052632	free	0.875	0	0	RES		PAD	RES	0.64741	4.5731	5.2719	False	True
OCHER	5	800	117	36	0.047009	0.008547	0	0.19048	0.125	free	0.61111	0	0.055556			CHE	CHE	0.45475	4.5713	4.0769	False	True
SITUS	5	800	110	34	0	0	0	0	0	free	0.64706	0	0.029412	SIT		SIT	SIT	0.48076	4.5643	3.9645	True	False
TEPAL	5	800	133	33	0	0	0	0	0	free	0.66667	0	0.030303	PAL		PAL	PAL	0.49499	4.5612	6.0445	False	False
SELAH	5	800	317	88	0.012618	0	0	0.053571	0.078652	cellmate	0.23864	0	0.43182			SEL	SEL	0.18553	4.5589	5.8714	False	True
ATRIAL	6	1400	110	30	0	0	0	0	0	free	0.4	0.033333	0			TRIAL	TRIAL	0.31035	4.5496	4.3145	True	False
HONOR	5	800	62	29	0.024194	0.016129	0	0	0	free	0.75862	0	0	HON		HON	HON	0.56163	4.5479	2.9285	False	True
BARIC	5	800	50	29	0	0	0	0	0	free	0.75862	0	0	BAR		BAR	BAR	0.56163	4.5479	2.5554	False	False
LOOIE	5	800	69	29	0.0072464	0.014493	0	0	0	free	0.75862	0	0	LOO		LOO	LOO	0.56163	4.5479	3.4495	False	True
ASSAI	5	800	71	29	0.0070423	0	0	0	0	free	0.75862	0	0	SAI		ASS	SAI	0.56163	4.5479	3.54	False	True
LIPAS	5	800	93	29	0.021505	0.010753	0	0.058824	0.0625	free	0.75862	0	0	PAS		PAS	PAS	0.56163	4.5479	4.2453	False	True
THANA	5	800	86	28	0.005814	0	0	0	0.037037	free	0.78571	0	0	HAN		HAN	HAN	0.58129	4.5448	3.7476	False	True
ASSERT	6	1400	168	46	0.065476	0.089286	0.17391	0.16	0.09375	free	0.5	0	0.065217		STARES,STEARS	ASS	ASS	0.37604	4.5434	6.3376	False	True
CAROB	5	800	62	27	0.0080645	0.016129	0	0	0	free	0.81481	0	0	CAR		CAR	CAR	0.60241	4.5417	3.1213	False	True
BALTI	5	800	66	27	0.037879	0.045455	0	0	0	free	0.81481	0	0	BAL		BAL	BAL	0.60241	4.5417	3.1409	False	True
OCTAN	5	800	134	51	0.014925	0.0074627	0.019608	0	0.039216	free	0.45098	0	0	TAN		TAN	TAN	0.33839	4.5397	4.8635	False	True
TINCT	5	800	61	26	0	0	0	0	0	free	0.84615	0	0	TIN		TIN	TIN	0.62515	4.5386	3.4017	True	False
ENTRIES	7	1800	104	33	0.014423	0	0	0.045455	0.05	free	0.30303	0.060606	0.090909			TRIES	TRIES	0.21889	4.5382	4.6128	False	True
ARSIS	5	800	188	49	0.0053191	0.0053191	0.020408	0	0	free	0.46939	0	0.061224			ARS	ARS	0.35192	4.5359	5.3041	False	True
CANTAR	6	1400	62	18	0.08871	0.064516	0.22222	0.18182	0.15385	free	1	0	0	CANT		CANT	CANT	0.73779	4.5349	6.4689	False	True
AGENE	5	800	108	33	0.041667	0.027778	0.090909	0.17647	0	free	0.78788	0	0	AGE		AGEN	AGE	0.58286	4.5332	4.6603	False	True
TOPEE	5	800	57	23	0.017544	0	0	0	0.076923	free	0.95652	0	0	TOPE		TOPE	TOPE	0.70524	4.5293	3.3334	False	True
THEINS	6	1400	107	40	0.0093458	0	0	0	0	free	0.3	0	0			THE	THE	0.23163	4.5275	2.597	False	True
ETRIER	6	1400	134	40	0.0037313	0	0	0	0	free	0.3	0	0.1			TRIER	TRIER	0.23131	4.5213	3.7747	False	True
THENAR	6	1400	94	38	0.0053191	0	0	0	0.043478	free	0.31579	0	0			HEN	HEN	0.24305	4.5132	4.696	False	True
SLAINTE	7	1800	70	23	0	0	0	0	0	free	0.43478	0	0			LAIN	LAIN	0.31227	4.5124	5.6831	True	False
TANSIES	7	1800	67	21	0	0	0	0	0	free	0.47619	0	0	TAN		TAN	TAN	0.34123	4.502	5.4028	True	False
OSETRAS	7	1800	89	21	0	0	0	0	0	free	0.47619	0	0	RAS		RAS	RAS	0.34123	4.502	7.1125	True	False
RETIRAL	7	1800	63	20	0.0079365	0.015873	0	0	0	free	0.5	0	0	RET		RET	RET	0.35787	4.4969	5.4773	False	True
TRENTAL	7	1800	54	20	0	0	0	0	0	free	0.5	0	0	REN		RENT	REN	0.35787	4.4969	3.4325	True	False
MENTAL	6	1400	80	24	0.075	0.0375	0.083333	0.11111	0.22581	free	0.625	0	0.083333			MENT	MENT	0.46637	4.4921	4.9816	False	True
DESERTS	7	1800	53	19	0.009434	0	0	0	0	free	0.52632	0	0			SER	SER	0.37628	4.4917	3.0129	False	True
SIENITE	7	1800	55	19	0	0	0	0	0	free	0.52632	0	0			NITE	NITE	0.37628	4.4917	3.7128	True	False
ATRESIC	7	1800	57	18	0	0	0	0	0	free	0.55556	0	0	RES		RES	RES	0.39672	4.4865	4.9684	True	False
INTENSE	7	1800	54	18	0.027778	0.018519	0	0.090909	0.04	free	0.55556	0	0			TENSE	TENSE	0.39672	4.4865	4.3479	False	True
SIMAS	5	800	123	33	0.03252	0.02439	0.030303	0.095238	0.032258	free	0.69697	0	0	MAS		MAS	MAS	0.51689	4.4838	6.1531	False	True
HAROSET	7	1800	79	17	0	0	0	0	0	free	0.58824	0	0			ROSE	ROSE	0.41958	4.4813	6.5388	False	False
SARUS	5	800	104	32	0.014423	0.0096154	0.03125	0	0.047619	free	0.71875	0	0			SAR	SAR	0.5327	4.4806	4.3841	False	True
DENTAL	6	1400	142	48	0.084507	0.077465	0.125	0.11538	0.054054	free	0.41667	0	0			DENT	DENT	0.31599	4.4798	6.3509	False	True
SINEW	5	800	108	31	0.0092593	0.018519	0.032258	0	0	free	0.74194	0	0.064516	SINE	WINES	SINE	SINE	0.54971	4.4791	4.7511	False	True
MANIC	5	800	102	31	0.029412	0.029412	0.032258	0	0.10345	free	0.74194	0	0	MAN		MAN	MAN	0.54952	4.4775	5.2327	False	True
TANNA	5	800	78	31	0.038462	0.025641	0.032258	0	0.041667	free	0.74194	0	0	TAN		TAN	TAN	0.54952	4.4775	3.8196	False	True
ORNATER	7	1800	68	16	0.029412	0.014706	0	0	0	free	0.625	0	0			NAT	NAT	0.44529	4.4762	5.4855	False	True
TAIGS	5	800	123	41	0	0	0	0	0	free	0.5122	0.02439	0	TAI		TAI	TAI	0.39097	4.476	5.129	True	False
LOTIC	5	800	90	30	0.016667	0.011111	0.033333	0	0	free	0.76667	0	0	LOT		LOT	LOT	0.56747	4.4744	4.1771	False	True
VAIRE	5	800	84	30	0.041667	0.035714	0.033333	0	0	free	0.76667	0	0	AIR		AIR	AIR	0.56747	4.4744	3.2229	False	True
ORALIST	7	1800	56	15	0.0089286	0	0	0.076923	0.071429	free	0.66667	0	0	LIST		LIST	LIST	0.47442	4.471	5.3864	False	True
SCRATS	6	1400	78	20	0.070513	0.089744	0.1	0.076923	0.058824	free	0.75	0	0.1	RAT		RATS	RAT	0.5567	4.4634	5.5903	False	True
RATALS	6	1400	69	19	0.036232	0.072464	0.10526	0	0	free	0.78947	0	0	RAT		RAT	RAT	0.58556	4.4593	5.0973	False	True
PINTO	5	800	89	24	0.061798	0.044944	0.041667	0.16667	0.12121	free	0.95833	0	0	PINT		PINT	PINT	0.70655	4.4558	4.4888	False	True
WEEST	5	800	70	24	0.014286	0.014286	0.041667	0	0	free	0.95833	0	0	WEE		WEES	WEE	0.70655	4.4558	3.515	False	True
RASHEST	7	1800	51	12	0.019608	0	0	0.071429	0	free	0.83333	0	0	RAS		RASHES	RAS	0.59097	4.4555	6.3536	False	True
TARSEAL	7	1800	65	11	0	0	0	0	0	free	0.90909	0	0	TAR		TARS	TAR	0.64395	4.4503	7.9092	True	False
DIOTAS	6	1400	90	29	0	0	0	0	0	free	0.41379	0	0	TAS		TAS	TAS	0.31391	4.4485	4.7994	False	False
SHENAI	6	1400	87	28	0	0	0	0	0	free	0.42857	0	0			HEN	HEN	0.3246	4.4413	5.6891	True	False
LUSTRE	6	1400	64	28	0.078125	0	0	0.11765	0.29412	free	0.42857	0	0.035714			LUST	LUST	0.32449	4.4397	3.2824	False	True
EELING	6	1400	54	14	0.018519	0	0	0.083333	0.047619	free	0.85714	0.071429	0	LING		LING	LING	0.64822	4.4346	5.0011	False	True
TSETSE	6	1400	118	27	0	0	0	0	0	free	0.44444	0	0			SET	SET	0.33608	4.4341	7.2159	True	False
SEISED	6	1400	83	27	0.0060241	0	0	0.055556	0.043478	free	0.44444	0	0			SEI	SEI	0.33608	4.4341	4.1111	False	True
NESTLE	6	1400	125	41	0.092	0.112	0.14634	0	0.066667	free	0.4878	0	0			NEST	NEST	0.36743	4.4295	4.2784	False	True
EITHER	6	1400	76	26	0	0	0	0	0	free	0.46154	0	0			HER	HER	0.34844	4.4269	3.5349	False	False
HOLIST	6	1400	58	26	0.025862	0.034483	0	0	0	free	0.46154	0	0	LIST		LIST	LIST	0.34844	4.4269	3.296	False	True
TENURE	6	1400	79	26	0.0063291	0	0	0	0.05	free	0.46154	0	0			TEN	TEN	0.34844	4.4269	5.2226	False	True
REPRO	5	800	113	37	0.017699	0.017699	0.054054	0.04	0	free	0.64865	0	0.13514			REP	REP	0.48221	4.4236	4.4995	False	True
SARGO	5	800	116	38	0.0086207	0.017241	0.052632	0	0	free	0.63158	0	0.026316			SAR	SAR	0.46952	4.4235	4.1144	False	True
SEINER	6	1400	280	78	0.021429	0.0035714	0	0.015152	0.044776	cellmate	0.14103	0	0.21795			SEI	SEI	0.11598	4.4206	6.6249	False	True
ABRIN	5	800	80	36	0.01875	0.0375	0.055556	0	0	free	0.66667	0	0.027778	RIN		BRIN	RIN	0.49498	4.4173	3.3483	False	True
SIETH	5	800	313	112	0.0015974	0.0031949	0	0	0	free	0.17857	0	0.17857			ETH	ETH	0.14122	4.4166	3.8304	False	True
UREDO	5	800	126	49	0	0	0	0	0	free	0.42857	0	0			RED	RED	0.32213	4.4075	3.3372	True	False
UREDIA	6	1400	62	23	0	0	0	0	0	free	0.52174	0	0			RED	RED	0.39197	4.4054	3.503	True	False
AMEER	5	800	139	44	0.0035971	0.0071942	0	0	0	free	0.47727	0	0.29545	MEE		MEER	MEE	0.35831	4.4023	5.3863	False	True
TATLER	6	1400	94	23	0.026596	0	0	0.125	0.10526	free	0.52174	0	0.086957	TAT	LATTER	TAT	TAT	0.39169	4.4022	7.1583	False	True
ALODS	5	800	117	46	0.012821	0.017094	0	0	0.028571	free	0.45652	0	0.021739			LODS	LODS	0.34247	4.3989	3.2805	False	True
NETOPS	6	1400	67	22	0	0	0	0	0	free	0.54545	0	0.045455			TOP	TOP	0.40897	4.3966	4.9706	True	False
METEOR	6	1400	50	22	0.03	0	0	0.083333	0.076923	free	0.54545	0	0.045455			METE	METE	0.40897	4.3966	3.3626	False	True
CREDOS	6	1400	68	29	0.036765	0.073529	0.10345	0	0	free	0.55172	0	0.068966		CODERS	REDOS	REDOS	0.41343	4.3927	3.8599	False	True
ABORE	5	800	122	37	0.069672	0.04918	0.13514	0.090909	0.11111	free	0.75676	0	0	BORE		BORE	BORE	0.56028	4.3924	5.6294	False	True
SALSA	5	800	93	28	0.048387	0.064516	0.071429	0.090909	0.076923	free	0.85714	0	0	SAL		SAL	SAL	0.63312	4.3916	4.2513	False	True
SAMLET	6	1400	60	21	0	0	0	0	0	free	0.57143	0	0			SAM	SAM	0.4279	4.391	4.0562	True	False
UNDEAR	6	1400	67	21	0.0074627	0.014925	0	0	0	free	0.57143	0	0			DEAR	DEAR	0.4279	4.391	4.7041	False	True
RUSTRE	6	1400	63	21	0.02381	0	0	0.076923	0.0625	free	0.57143	0	0			RUST	RUST	0.4279	4.391	4.0656	False	True
SHARON	6	1400	56	21	0	0	0	0	0	free	0.57143	0	0	SHA		SHA	SHA	0.4279	4.391	3.3773	True	False
SPAED	5	800	129	42	0.023256	0.0077519	0	0.045455	0	free	0.5	0	0	SPA		SPA	SPA	0.37396	4.3857	4.6653	False	True
MEATH	5	800	132	42	0.068182	0.060606	0	0	0.125	free	0.5	0	0	EAT		MEAT	EAT	0.37396	4.3857	4.948	False	True
THOLE	5	800	107	42	0.037383	0.0093458	0	0.10526	0.095238	free	0.5	0	0			HOLE	HOLE	0.37396	4.3857	3.7443	False	True
WALISE	6	1400	51	20	0.0098039	0.019608	0	0	0	free	0.6	0	0			LIS	LIS	0.44856	4.3838	2.9863	False	True
GENIES	6	1400	76	27	0.052632	0.065789	0.11111	0	0.052632	free	0.59259	0	0			GEN	GEN	0.4432	4.3815	4.2168	False	True
RANDEM	6	1400	54	19	0	0	0	0	0	free	0.63158	0	0	RAN		RAND	RAN	0.47139	4.3766	4.8289	True	False
PEREIA	6	1400	58	19	0	0	0	0	0	free	0.63158	0	0			PERE	PERE	0.47139	4.3766	3.718	True	False
CITRON	6	1400	62	19	0.016129	0	0	0.16667	0	free	0.63158	0	0.052632	CIT		CIT	CIT	0.47122	4.3751	4.8472	False	True
WALIE	5	800	88	37	0.056818	0.045455	0	0.1	0.090909	free	0.56757	0	0			LIE	LIE	0.42299	4.3702	2.6192	False	True
TRAMEL	6	1400	65	18	0.0076923	0	0	0	0.066667	free	0.66667	0	0			RAM	RAM	0.49676	4.3694	4.8545	False	True
CHINAR	6	1400	50	18	0	0	0	0	0	free	0.66667	0	0	HIN		CHIN	HIN	0.49676	4.3694	3.8118	False	False
ENTREAT	7	1800	74	20	0.033784	0.040541	0.15	0.0625	0.043478	free	0.7	0	0	EAT		EAT	EAT	0.49773	4.3694	6.3509	False	True
SAMIEL	6	1400	65	18	0	0	0	0	0	free	0.66667	0	0.055556		MAILES	SAM	SAM	0.49658	4.3679	4.5164	True	False
GEEST	5	800	108	35	0.013889	0	0	0.11111	0	free	0.6	0	0.085714			GEES	GEES	0.44677	4.3663	4.7339	False	True
RACON	5	800	142	53	0.042254	0.084507	0.11321	0	0	free	0.54717	0	0.018868	CON		CON	CON	0.40824	4.3663	4.2482	False	True
FREETS	6	1400	50	18	0.07	0.02	0	0.11111	0.066667	free	0.66667	0	0.16667	REE	FESTER	REE	REE	0.49623	4.3647	3.4307	False	True
DUNITE	6	1400	51	17	0	0	0		0	free	0.70588	0	0			NITE	NITE	0.52512	4.3622	4.4864	False	False
TIERCE	6	1400	72	17	0	0	0	0	0	free	0.70588	0	0	TIE		TIER	TIE	0.52512	4.3622	4.5338	True	False
RETUND	6	1400	53	17	0	0	0	0	0	free	0.70588	0	0	RET		RET	RET	0.52512	4.3622	4.8272	True	False
INDENT	6	1400	60	17	0.016667	0.016667	0	0	0.0625	free	0.70588	0	0.058824		TINNED	DENT	DENT	0.52493	4.3607	4.4615	False	True
OSIER	5	800	520	170	0.00096154	0.0019231	0	0	0	dropTerminal	0	0.24118	0					0.091789	4.3572	3.356	False	True
TAPET	5	800	126	32	0.015873	0.015873	0	0	0.068966	free	0.65625	0	0.03125	TAPE	PATTE	TAPE	TAPE	0.48743	4.3554	6.6946	False	True
ORPIN	5	800	94	32	0.0053191	0.010638	0	0	0	free	0.65625	0	0.03125	PIN		PIN	PIN	0.48743	4.3554	4.2751	False	True
STORGE	6	1400	54	16	0.0092593	0	0	0.076923	0.058824	free	0.75	0	0	TOR		TOR	TOR	0.55702	4.3551	3.7089	False	True
NEPITS	6	1400	61	16	0	0	0	0	0	free	0.75	0	0	PIT		PITS	PIT	0.55702	4.3551	5.5177	True	False
APTEST	6	1400	68	16	0.0073529	0	0	0	0	free	0.75	0	0		PATTES	TEST	TEST	0.55702	4.3551	4.4116	False	True
GLAIR	5	800	72	32	0.0069444	0	0	0	0	free	0.65625	0	0	AIR		LAIR	AIR	0.48734	4.3546	2.8347	False	True
DRIEST	6	1400	181	55	0.055249	0.01105	0.036364	0.21053	0.096154	free	0.25455	0	0.12727			EST	EST	0.19836	4.3537	3.2257	False	True
TOHOS	5	800	81	31	0.018519	0	0	0	0.045455	free	0.67742	0	0.064516		HOOTS	HOS	HOS	0.50289	4.3531	3.1013	False	True
DECOR	5	800	113	40	0.09292	0.097345	0.075	0.11765	0.052632	free	0.625	0	0.025	COR		COR	COR	0.46474	4.3531	3.8933	False	True
BLART	5	800	85	31	0.082353	0.070588	0	0.13333	0.125	free	0.67742	0	0	LAR		LAR	LAR	0.50271	4.3515	3.0868	False	True
ALTOS	5	800	246	75	0.071138	0.10163	0.14667	0.033333	0.067797	free	0.46667	0.013333	0.026667			ALT	ALT	0.35431	4.3485	3.9105	False	True
BINTS	5	800	78	30	0	0	0	0	0	free	0.7	0	0	BIN		BIN	BIN	0.51909	4.3484	3.5469	True	False
LINEAL	6	1400	53	15	0.018868	0.018868	0	0	0	free	0.8	0	0	LINE		LINE	LINE	0.59317	4.3479	4.5601	False	True
ODORS	5	800	65	29	0.046154	0.030769	0	0	0.071429	free	0.72414	0	0.068966	DOR		DORS	DOR	0.5368	4.3469	2.3944	False	True
IONISE	6	1400	136	52	0.0073529	0.014706	0.038462	0	0	free	0.26923	0	0			NIS	NIS	0.20938	4.3431	4.8184	False	True
FREET	5	800	83	28	0.060241	0.012048	0	0.066667	0.068966	free	0.75	0	0	REE		REE	REE	0.55537	4.3422	3.5276	False	True
GHATS	5	800	54	27	0.0092593	0.018519	0	0	0	free	0.77778	0	0	HAT		HATS	HAT	0.57553	4.3391	2.4066	False	True
ANCON	5	800	56	26	0.0089286	0	0	0	0	free	0.80769	0	0	CON		CON	CON	0.59724	4.336	2.8826	False	True
POTALE	6	1400	51	13	0.0098039	0	0	0	0	free	0.92308	0	0	TALE		TALE	TALE	0.68217	4.3335	4.5985	False	True
PINOT	5	800	95	25	0.042105	0.021053	0	0.055556	0.16667	free	0.84	0	0	PIN		PIN	PIN	0.62068	4.3329	4.9931	False	True
IMAGE	5	800	58	25	0.051724	0	0	0.15385	0.25	free	0.84	0	0	MAGE		MAGE	MAGE	0.62068	4.3329	2.8204	False	True
POORT	5	800	70	24	0.035714	0.014286	0	0	0	free	0.875	0	0.041667	POO		POOR	POO	0.6462	4.3306	3.7725	False	True
ASPEN	5	800	126	46	0.019841	0.0079365	0.021739	0	0.03125	free	0.47826	0	0.15217	PEN	PANES	PEN	PEN	0.35862	4.3271	4.4086	False	True
BURET	5	800	75	23	0.026667	0.026667	0	0.076923	0	free	0.91304	0	0	BUR		BUR	BUR	0.67369	4.3266	4.2665	False	True
SDEIN	5	800	373	142	0.0040214	0	0	0.016949	0.018519	cellmate	0.1338	0	0.23944		DINES	DEI	DEI	0.10891	4.3183	2.8985	False	True
LUSER	5	800	152	60	0.032895	0.039474	0.05	0.086957	0.045455	free	0.4	0.016667	0.13333			SER	SER	0.30735	4.3116	2.9309	False	True
OWRES	5	800	109	39	0.041284	0.055046	0.025641	0	0.046512	free	0.5641	0	0.15385	RES	WORSE	RES	RES	0.42091	4.3045	3.4654	False	True
ATTORN	6	1400	54	27	0.018519	0.018519	0.037037	0.1	0	free	0.48148	0	0	TOR		TORN	TOR	0.36286	4.2988	3.666	False	True
TEINDS	6	1400	143	57	0.017483	0	0	0	0.11364	free	0.19298	0	0			TEIN	TEIN	0.15425	4.2964	2.6791	False	True
ROMAL	5	800	98	34	0.071429	0.10204	0.029412	0.13333	0.11538	free	0.64706	0	0.20588	MAL		MAL	MAL	0.48126	4.2898	4.1608	False	True
WRAST	5	800	107	35	0.042056	0.028037	0.028571	0	0.086957	free	0.62857	0	0.085714	RAST	WARTS	RAST	RAST	0.4675	4.2897	4.5321	False	True
PISTED	6	1400	71	26	0.06338	0.042254	0.038462	0.1	0.15	free	0.5	0	0.076923			PIS	PIS	0.376	4.2885	4.1767	False	True
OPERA	5	800	203	60	0.027094	0.0098522	0.033333	0.027027	0.089286	free	0.38333	0	0			PER	PER	0.2893	4.2884	5.0353	False	True
SOLDI	5	800	104	35	0.043269	0.057692	0.028571	0	0	free	0.62857	0	0.028571	SOL		SOL	SOL	0.46734	4.2881	3.363	False	True
WRENS	5	800	92	35	0.038043	0.01087	0.028571	0	0.066667	free	0.62857	0	0	REN		REN	REN	0.46726	4.2873	3.7292	False	True
SEISE	5	800	339	100	0.0073746	0.0088496	0.01	0.016393	0.012346	free	0.21	0	0			SEI	SEI	0.16352	4.2868	4.631	False	True
SEWAN	5	800	90	34	0.0055556	0.011111	0.029412	0	0	free	0.64706	0	0.029412	WAN		WAN	WAN	0.48076	4.285	3.4707	False	True
MUSET	5	800	99	33	0.015152	0.020202	0.030303	0	0	free	0.66667	0	0		MUTES	MUSE	MUSE	0.4949	4.2811	4.612	False	True
SABRA	5	800	70	29	0.0071429	0.014286	0.034483	0	0	free	0.75862	0	0	BRA		BRA	BRA	0.56163	4.2687	3.3862	False	True
TATUS	5	800	84	29	0.02381	0.02381	0.034483	0.0625	0	free	0.75862	0	0	TAT		TAT	TAT	0.56163	4.2687	4.0186	False	True
RETREAT	7	1800	50	11	0.03	0.04	0.090909	0	0	free	1	0	0	RET		RET	RET	0.70752	4.2614	6.0927	False	True
ATOCS	5	800	153	61	0	0	0	0	0	free	0.32787	0	0.29508			TOC	TOC	0.24989	4.2565	2.5375	True	False
URASES	6	1400	71	21	0.0070423	0.014085	0.047619	0	0	free	0.61905	0	0	RAS		RASES	RAS	0.46233	4.2557	5.3856	False	True
DREAMS	6	1400	56	21	0.089286	0.053571	0.047619	0	0.083333	free	0.61905	0	0			REAMS	REAMS	0.46233	4.2557	2.9124	False	True
DANISH	6	1400	63	21	0.015873	0.015873	0.047619	0	0	free	0.61905	0	0	DAN		DAN	DAN	0.46233	4.2557	4.1347	False	True
